Begin_position,End_position,Segment,Segment_begin_position,Segment_end_position,Mutability,Shannon_entropy,Gap_percentage
11580,11609,7,121,150,0.29799557960521167,1.4953052750608862,0.0
2220,2249,1,2220,2249,0.29844462056667215,1.3302826875845029,0.0
11579,11608,7,120,149,0.2995198536696885,1.5039298085664055,0.0
11520,11549,7,61,90,0.3003582044051511,1.3194132547573902,0.0
2364,2393,2,67,96,0.30097434066214285,1.919638887223074,0.0
2362,2391,2,65,94,0.30097434066214285,1.919638887223074,0.0
2363,2392,2,66,95,0.30117839106259175,1.9211388013464656,0.0
3798,3827,2,1501,1530,0.3019435800642749,1.8101353295890263,0.0
4516,4545,2,2219,2248,0.30214763046472337,1.795581115250606,0.0
4518,4547,2,2221,2250,0.3021476304647235,1.7950852105667663,0.0
3797,3826,2,1500,1529,0.3022496556649482,1.8125382329425153,0.0
3727,3756,2,1430,1459,0.3023006682650608,1.7567613885228774,0.0
4517,4546,2,2220,2249,0.30296383206651906,1.801189320722022,0.0
2219,2248,1,2219,2248,0.3065682583713085,1.3719769653563947,0.0
2217,2246,1,2217,2246,0.3067663958787388,1.3733011428138528,0.0
2218,2247,1,2218,2247,0.3067663958787388,1.3733011428138528,0.0
3726,3755,2,1429,1458,0.30750395347650805,1.8077866722113556,0.0
3725,3754,2,1428,1457,0.30750395347650805,1.8077866722113556,0.0
3724,3753,2,1427,1456,0.30801407947763026,1.8111992544127928,0.0
3574,3603,2,1277,1306,0.31036065908279226,2.0167090103354397,0.0
4427,4456,2,2130,2159,0.31224812528694496,1.9972249779477025,0.0714176401571178
4428,4457,2,2131,2160,0.31235015048716935,1.998025941977575,0.0765189001683405
2256,2285,1,2256,2285,0.3133544680007915,1.230674871530618,0.0
9982,10011,5,1475,1504,0.31401648998822035,1.2382847561319068,0.0
9984,10013,5,1477,1506,0.31495877502944525,1.24455339316037,0.0
9983,10012,5,1476,1505,0.31495877502944525,1.24455339316037,0.0
11578,11607,7,119,148,0.3152198765337994,1.581057696257902,0.0
3728,3757,2,1431,1460,0.3176044482987291,1.8382200069991044,0.0
3721,3750,2,1424,1453,0.32372596031219647,1.8804836631365462,0.0
3723,3752,2,1426,1455,0.3239300107126454,1.8818430357762528,0.0
3722,3751,2,1425,1454,0.3239300107126454,1.8818430357762528,0.0
8641,8670,5,134,163,0.3241460541813891,1.9166733120248638,0.0
11575,11604,7,116,145,0.32604222239158454,1.7029748986922095,0.0
3575,3604,2,1278,1307,0.32607253991735835,2.087065416106291,0.0
6688,6717,3,2088,2117,0.33259233062193627,1.2240512420420215,0.0
8642,8671,5,135,164,0.3326266195524138,1.9612127804553887,0.005889281507656
8643,8672,5,136,165,0.33274440518256687,1.9621252775929805,0.011778563015312
6689,6718,3,2089,2118,0.3327944222704989,1.2255381641685563,0.0
3719,3748,2,1422,1451,0.3360199969392434,1.987997649327446,0.0
3720,3749,2,1423,1452,0.3360199969392434,1.987997649327446,0.0
11679,11708,7,220,249,0.3400655437847716,1.2953567700205766,0.0
11678,11707,7,219,248,0.34067525341056226,1.2993570947425042,0.0
11837,11866,7,378,407,0.34608642633945436,1.7867947844150989,0.0152427406447678
4513,4542,2,2216,2245,0.34698770596337153,2.034590906880259,0.0
11836,11865,7,377,406,0.3470009907781404,1.7929476486120486,0.0152427406447678
4514,4543,2,2217,2246,0.34719175636382044,2.0360908134944675,0.0
11833,11862,7,374,403,0.3483728374361695,1.8018962419984892,0.0076213703223839
11835,11864,7,376,405,0.34852526484261714,1.8028963189886837,0.0152427406447678
11838,11867,7,379,408,0.34867769224906503,1.8006658636815385,0.0152427406447678
11834,11863,7,375,404,0.34883011965551247,1.8052013529249689,0.0152427406447678
4515,4544,2,2218,2247,0.35117073917257413,2.058173497056598,0.0
11686,11715,7,227,256,0.35172624037801914,1.2950750708246064,0.0
11687,11716,7,228,257,0.35264080481670523,1.3004923093566505,0.0
11688,11717,7,229,258,0.35279323222315284,1.30164483051508,0.0
3591,3620,2,1294,1323,0.35749630158649104,2.2776167100073077,0.0
3716,3745,2,1419,1448,0.35872060398918476,2.327431670355782,0.0
3717,3746,2,1420,1449,0.35872060398918476,2.327431670355782,0.0
11680,11709,7,221,250,0.3591189695907315,1.3798581716603804,0.0
11682,11711,7,223,252,0.3591189695907315,1.3798581716603804,0.0
11681,11710,7,222,251,0.3591189695907315,1.3798581716603804,0.0
11689,11718,7,230,259,0.35942382440362686,1.3346321279407727,0.0
11683,11712,7,224,253,0.3595762518100746,1.3916413862913226,0.0
11684,11713,7,225,254,0.3598811066229699,1.3939464202276075,0.0
11832,11861,7,373,402,0.3602621751390884,1.869620128213639,0.0
11831,11860,7,372,401,0.3605670299519837,1.8717727347434763,0.0
9990,10019,5,1483,1512,0.36060070671378014,1.2592873348720566,0.0
11690,11719,7,231,260,0.3611005258745514,1.3436429004083346,0.0
11691,11720,7,232,261,0.3611005258745514,1.3436429004083346,0.0
9988,10017,5,1481,1510,0.3620141342756176,1.2686714015085612,0.0
9989,10018,5,1482,1511,0.3621319199057707,1.269583898646153,0.0
11685,11714,7,226,255,0.36231994512613286,1.407865785520944,0.0
11655,11684,7,196,225,0.3669689810227871,1.517842825785335,0.0
11654,11683,7,195,224,0.36742626324213,1.5205679275418618,0.0
3729,3758,2,1432,1461,0.36825996021017116,2.1681655746893598,0.0
11653,11682,7,194,223,0.36834082768081605,1.526598115077396,0.0
3576,3605,2,1279,1308,0.37045350201499644,2.670847142219456,0.0
6657,6686,3,2057,2086,0.3708381751124125,1.6063679481509336,0.0
12975,13004,8,522,551,0.3745526536206491,1.552357177216765,0.0
12978,13007,8,525,554,0.37485722987892955,1.5565608935910287,0.0
12979,13008,8,526,555,0.37546638239549096,1.560138361252053,0.0
12976,13005,8,523,552,0.3756186705246314,1.5585904648475142,0.0
3718,3747,2,1421,1450,0.3759118502270055,2.285361847489145,0.0
3566,3595,2,1269,1298,0.3787175432331773,2.426984945001461,0.0
3565,3594,2,1268,1297,0.3789215936336262,2.4291452779161617,0.0
12977,13006,8,524,553,0.37912129749485896,1.5771522475664002,0.0
3567,3596,2,1270,1299,0.3792276692342996,2.430198552425347,0.0
3878,3907,2,1581,1610,0.3797377952354221,2.4336439151085387,0.0
3877,3906,2,1580,1609,0.3797377952354221,2.4336439151085387,0.0
3879,3908,2,1582,1611,0.3798398204356465,2.4344448866475945,0.0
12974,13003,8,521,550,0.3802634584634116,1.583285318803348,0.0
6653,6682,3,2053,2082,0.380285959682715,1.7189743382374472,0.0
6652,6681,3,2052,2081,0.3803870055069963,1.7197683240542343,0.0
6655,6684,3,2055,2084,0.3810943262769656,1.7211285968303662,0.0
6656,6685,3,2056,2085,0.3810943262769656,1.7211285968303662,0.0
6651,6680,3,2051,2080,0.3819026928712159,1.729146237827535,0.0
11577,11606,7,118,147,0.3827452175901213,1.928472029245527,0.0
6654,6683,3,2054,2083,0.38442883847824877,1.7405377644894293,0.0
3875,3904,2,1578,1607,0.3848390552466449,2.458056841176159,0.0
3876,3905,2,1579,1608,0.3850431056470938,2.4595567552995505,0.0
11576,11605,7,117,146,0.3868607575642086,1.9498026922776683,0.0
3874,3903,2,1577,1606,0.38718563485180735,2.472493078809645,0.0
11657,11686,7,198,227,0.38747046719,1.6721321504996836,0.0
11658,11687,7,199,228,0.38747046719,1.6721321504996836,0.0
11656,11685,7,197,226,0.38899474125447675,1.68153065076675,0.0
4327,4356,2,2030,2059,0.3943784114676315,2.117149876878306,0.0
4329,4358,2,2032,2061,0.3943784114676315,2.117149876878306,0.0
4328,4357,2,2031,2060,0.3943784114676315,2.117149876878306,0.0
3588,3617,2,1291,1320,0.39499056266897825,2.5550875997373534,0.0
3586,3615,2,1289,1318,0.3956027138703249,2.5592422000787916,0.0
3587,3616,2,1290,1319,0.3959087894709982,2.561402544257554,0.0
3593,3622,2,1296,1325,0.39805131867571203,2.5908708211282137,0.0
3594,3623,2,1297,1326,0.39805131867571203,2.5908708211282137,0.0
12973,13002,8,520,549,0.39899489834767266,1.6876439126814515,0.0
3592,3621,2,1295,1324,0.39983675967964005,2.6016256490477057,0.0
3590,3619,2,1293,1322,0.40274447788603696,2.590683038841982,0.0
3589,3618,2,1292,1321,0.4030505534867102,2.592843383020744,0.0
5167,5196,3,567,596,0.41059970696710896,1.9093809471180796,0.0
5168,5197,3,568,597,0.41080179861567157,1.910728676939682,0.0
3562,3591,2,1265,1294,0.41151864510533975,2.5682650009317833,0.0
3715,3744,2,1418,1447,0.41151864510534036,2.6610802034357524,0.0
3585,3614,2,1288,1317,0.4127939601081456,2.6476533091524366,0.0
3584,3613,2,1287,1316,0.41330408610926783,2.6518668441185356,0.0
3564,3593,2,1267,1296,0.4134061113094921,2.579680258906646,0.0
3563,3592,2,1266,1295,0.413610161709941,2.5811801730300377,0.0
3583,3612,2,1286,1315,0.41391623731061455,2.655881423081477,0.0
12993,13022,8,540,569,0.41521358410111814,1.9603261874335096,0.0
2209,2238,1,2209,2238,0.41529621557360724,1.6924188422777997,0.0
2208,2237,1,2208,2237,0.4153952843273223,1.6931987050517294,0.0
2210,2239,1,2210,2239,0.4154943530810373,1.693879495531894,0.0
12994,13023,8,541,570,0.4156704484885391,1.9630491005307742,0.0
12995,13024,8,542,571,0.41582273661767943,1.9642006690227092,0.0
3559,3588,2,1262,1291,0.4160587665153282,2.574084444779127,0.0
3560,3589,2,1263,1292,0.4163648421160015,2.576244788957889,0.0
4330,4359,2,2033,2062,0.4178952201193685,2.2880305954360485,0.0
12996,13025,8,543,572,0.4181832026193547,1.9782129281078207,0.0
3514,3543,2,1217,1246,0.4184563587206036,1.763039031318788,0.0
4331,4360,2,2034,2063,0.41850737132071525,2.2920451743989902,0.0
4332,4361,2,2035,2064,0.41911952252206197,2.296340821310936,0.0
2213,2242,1,2213,2242,0.42034872201307616,1.7198136550019996,0.0
2212,2241,1,2212,2241,0.42044779076679123,1.7205935177759293,0.0
2211,2240,1,2211,2240,0.42044779076679123,1.7205935177759293,0.0
9520,9549,5,1013,1042,0.4235571260306234,1.8304707990700277,0.0
9522,9551,5,1015,1044,0.4235571260306234,1.8304707990700277,0.0
9521,9550,5,1014,1043,0.4235571260306234,1.8304707990700277,0.0
5325,5354,3,725,754,0.4236851412115385,1.847914219112226,0.0
5326,5355,3,726,755,0.4239882786843825,1.8491722402443453,0.0
5327,5356,3,727,756,0.4243924619815077,1.8532916637399925,0.0
5195,5224,3,595,624,0.4261102409942901,2.1198473255633585,0.0
5193,5222,3,593,622,0.4266154701156967,2.119989296982701,0.0
3600,3629,2,1303,1332,0.42702647553945744,2.8087002398196455,0.0
6720,6749,3,2120,2149,0.4273733137978063,1.8836037648836295,0.05052291214065501
5194,5223,3,594,623,0.4275248825342285,2.1265494249189394,0.0
2207,2236,1,2207,2236,0.4287695660788579,1.7797278423752299,0.0
2206,2235,1,2206,2235,0.4290667723400031,1.7818318896872454,0.0
2205,2234,1,2205,2234,0.43015652863086895,1.7882791999161796,0.0
3599,3628,2,1302,1331,0.4305973575473133,2.8294200837262404,0.0
3598,3627,2,1301,1330,0.4306993827475377,2.8309199978496316,0.0
5166,5195,3,566,595,0.4311120092962152,1.9997554735520293,0.0
2216,2245,1,2216,2245,0.4330295224886061,1.77986991255579,0.0
2214,2243,1,2214,2243,0.4333267287497513,1.7819122627542259,0.0
2215,2244,1,2215,2244,0.4333267287497513,1.7819122627542259,0.0
12981,13010,8,528,557,0.43516332901850174,1.9124090219414107,0.0
4347,4376,2,2050,2079,0.4353415293577505,2.4512780847086963,0.0
3890,3919,2,1593,1622,0.4353925419578625,2.329815304706817,0.0
3891,3920,2,1594,1623,0.4353925419578625,2.329815304706817,0.0
4346,4375,2,2049,2078,0.4354435545579749,2.4520790562477517,0.0
12982,13011,8,529,558,0.4356201934059228,1.9150447061735163,0.0
3889,3918,2,1592,1621,0.4359026679589847,2.3332278869082543,0.0
3597,3626,2,1300,1329,0.43625975615977064,2.8583457624712865,0.0
3596,3625,2,1299,1328,0.43676988216089296,2.861559369895172,0.0
3595,3624,2,1298,1327,0.43687190736111736,2.8623603414342282,0.0
3517,3546,2,1220,1249,0.43789215936336245,2.002381200083872,0.0
3518,3547,2,1221,1250,0.43789215936336245,2.002381200083872,0.0
3519,3548,2,1222,1251,0.43799418456358685,2.0031821716229277,0.0
12980,13009,8,527,556,0.4382090916013084,1.9297857326052763,0.0
4447,4476,2,2150,2179,0.4384532979645958,2.5116134685541285,0.11732898025812209
4345,4374,2,2048,2077,0.4390144365658308,2.4709527927158517,0.0
4448,4477,2,2151,2180,0.43906544916594253,2.5156280249872225,0.11222772024689939
4449,4478,2,2152,2181,0.43947354996684035,2.5180406646265485,0.1071264602356767
2671,2700,2,374,403,0.44161607917155443,2.876971654774848,0.0
2672,2701,2,375,404,0.44182012957200345,2.878267495969092,0.0
5322,5351,3,722,751,0.4418733895821747,1.9219317560493152,0.0
2673,2702,2,376,405,0.4423302555731258,2.881762171341982,0.0
5324,5353,3,724,753,0.4424796645278625,1.9262151320785772,0.0
5323,5352,3,723,752,0.4425807103521438,1.9270091178953646,0.0
6676,6705,3,2076,2105,0.4441974435406451,1.805972515581031,0.0
6677,6706,3,2077,2106,0.4443995351892077,1.807459430341863,0.0
6675,6704,3,2075,2104,0.4452079017834582,1.8125326435172695,0.0
6673,6702,3,2073,2102,0.44591522255342736,1.8173068678904747,0.0
6674,6703,3,2074,2103,0.44591522255342736,1.8173068678904747,0.0
6664,6693,3,2064,2093,0.4463194058505524,1.8222824969870741,0.0
4336,4365,2,2039,2068,0.44636025098199156,2.2698724486761814,0.0
6671,6700,3,2071,2100,0.44642045167483385,1.8216659838331637,0.0
6665,6694,3,2065,2094,0.446521497499115,1.823769419113609,0.0
6672,6701,3,2072,2101,0.4466225433233964,1.8220810922636803,0.0
3894,3923,2,1597,1626,0.44671733918277695,2.4056257694770062,0.0
4338,4367,2,2041,2070,0.4467683517828894,2.272833753129938,0.0
4337,4366,2,2040,2069,0.4467683517828894,2.272833753129938,0.0
4438,4467,2,2141,2170,0.4482477171861436,2.6770908137324945,0.12753150028056748
6668,6697,3,2068,2097,0.4506643762946488,1.845200395284063,0.0
6666,6695,3,2066,2095,0.4507654221189301,1.8461335660400797,0.0
3893,3922,2,1596,1625,0.45090037239197966,2.428704122086645,0.0
3892,3921,2,1595,1624,0.45090037239197966,2.428704122086645,0.0
6667,6696,3,2067,2096,0.4509675137674927,1.847481295861682,0.0
5192,5221,3,592,621,0.4510180366796335,2.23052052093443,0.0
5191,5220,3,591,620,0.4510180366796335,2.23052052093443,0.0
5190,5219,3,590,619,0.4510180366796335,2.23052052093443,0.0
6663,6692,3,2063,2092,0.4512706512403367,1.8492605938417623,0.0
6670,6699,3,2070,2099,0.4512706512403368,1.8473771562865071,0.0
6669,6698,3,2069,2098,0.45167483453746193,1.8498004137986643,0.0
4439,4468,2,2142,2171,0.4557975820027533,2.717768198697715,0.13263276029179016
2203,2232,1,2203,2232,0.45616207648107693,1.9263373597249909,0.0
2204,2233,1,2204,2233,0.45616207648107693,1.926436428478706,0.0
4440,4469,2,2143,2172,0.45906238840993574,2.7357083355244645,0.13773402030301285
5318,5347,3,718,747,0.4597079775678259,1.9696794520001326,0.0
2202,2231,1,2202,2231,0.46022389538339514,1.9536339616252492,0.0049534376857539
5317,5346,3,717,746,0.46071843581063904,1.977042901036249,0.0
3561,3590,2,1264,1293,0.4616130184155474,2.889311117792563,0.0
9005,9034,5,498,527,0.4620141342756175,2.1457142592053975,0.17667844522967993
9004,9033,5,497,526,0.46201413427561755,2.145714259205398,0.17667844522967993
9006,9035,5,499,528,0.46213191990577057,2.146626751338904,0.17667844522967993
9523,9552,5,1016,1045,0.4637220259128377,1.9911262034280839,0.0
5316,5345,3,716,745,0.4657707270247045,2.0021215326727213,0.0
3515,3544,2,1218,1247,0.4659490894250876,2.069644610235483,0.0
3516,3545,2,1219,1248,0.4659490894250876,2.069644610235483,0.0
5320,5349,3,720,749,0.46688223109179927,2.021219138527943,0.0
5321,5350,3,721,750,0.4669832769160805,2.021912071154746,0.0
3580,3609,2,1283,1312,0.46707136662755583,3.213586442027359,0.0
3581,3610,2,1284,1313,0.46707136662755583,3.213586442027359,0.0
2382,2411,2,85,114,0.46712237922766864,2.219316992042068,0.0
2381,2410,2,84,113,0.46712237922766864,2.219316992042068,0.0
3582,3611,2,1285,1314,0.4671733918277802,3.2143874135664148,0.0
2380,2409,2,83,112,0.46742845482834194,2.2216178701953324,0.0
5319,5348,3,719,748,0.4675895518617684,2.028336006221098,0.0
6660,6689,3,2060,2089,0.46950942252311334,1.990164751235773,0.0
6662,6691,3,2062,2091,0.4705198807659265,1.9961818206642465,0.0
6661,6690,3,2061,2090,0.4705198807659265,1.9961818206642465,0.0
4446,4475,2,2149,2178,0.470744273835636,2.7525899197365,0.12243024026934479
6687,6716,3,2087,2116,0.472086091042287,1.8250933024092244,0.0
6685,6714,3,2085,2114,0.47299550346081887,1.829072112298479,0.0
